paper_id,name,answer,title,abstract
X1-010,Aram Lee,University of Victoria,A deep learning approach to the discovery of anonymous Kuiper belt objects in wide-field imaging.,"Goal: To use deep learning methods to detect Kuiper belt objects (KBOs) in wide-field imaging data sets without the need to measure those images' statistical properties or specify the sky-motion of KBOs that may be present.

Method: Synthetic KBOs were added to a time series of CFHT MegaPrime images. The images were divided into sub-image-pairs to create a two-channel training set. Convolutional neural networks were applied to extract useful features from the sub-image-pairs and predict the existence of KBOs within the training set pairs. A second regressive network was then used to determine the position of KBOs within the image pairs.

Results: ImageNet classification architectures such as AlexNet, VGG, and MobileNet were effective at predicting the existence of a KBO within a sub-image pair. MobileNet was successful in predicting the approximate coordinate of the KBO within the sub-images.

Conclusion: These deep learning approaches could effectively detect the KBOs down to a Signal-to-Noise ratio of 5 per image in self-validating tests. By applying this deep learning-based detection method to arbitrary time-series data, we hope to find KBOs in non-KBO specific observational data sets, such as the Hyper SurpimeCam Subaru Strategic Program."
X3-016,Philippe Salome,"LERMA, Observatoire de Paris, PSL Research Université, CNRS, Sorbonne Université, UPMC, Paris, France",Yafits - A remote 2D/3D radio-data explorer - new features,"The Yafits (Yet Another FITS) remote viewer is an application that can be deployed via a Docker image on any server hosting a set of FITS files. The goal of Yafits is to enable a remote quick look and inspection of the 2D and 3D data. A special effort has been made for radio-astronomy observations, like ALMA, IRAM/NOEMA or SKA images and cubes. Yafits is currently used in Artemix, the ALMA RemoTE data MinIng eXperiment (http://artemix.obspm.fr). We present here recent developments of Yafits that include (i) the handling gnomonic, orthographic, azimutal and global sinusoidal projections, that are necessary for large scale image displays (ii) the addition of markers and coupling with NED source search in the 3D viewer (iii) the search of molecular lines and their overplot in the spectrum viewer (iv) the addition of simple data treatments like Hanning smooth or line luminosity computation. Interoperability with Aladin and Cassis have been consolidated. Yafits is fully operational and available via gitlab."
X1-011,Simone Riggi,INAF-OACT,Radio source analysis services for the SKA and precursors,"New developments in data processing and visualization are being made in preparation for upcoming radioastronomical surveys planned with the Square Kilometre Array (SKA) and its precursors. A major goal is enabling extraction of science information from the data in a mostly automated way, possibly exploiting the capabilities offered by modern computing infrastructures. In this context, the integration of source analysis algorithms into data visualization tools is expected to significantly improve and speed up the cataloguing process of large area surveys. 
To this aim, the CIRASA project was recently started to develop and integrate a set of services for source extraction, classification and analysis into the ViaLactea visual analytic platform and knowledge base archive. In this contribution, we will present the project objectives and tools that have been developed, interfaced and deployed so far on the prototype European Open Science Cloud (EOSC) infrastructure provided by the H2020 NEANIAS project."
X3-017,Andrea Bulgarelli,INAF/OAS Bologna,The AGILEScience App to execute gamma-ray scientific analyses from mobile devices,"AGILE is a space mission launched in 2007 to study X-ray and gamma-ray phenomena. The AGILE Team is involved in the multi-messenger campaigns to send and receive science alerts about transient events such as Gamma-ray Bursts (GRB) or Gravitational Waves (GW). The fast reaction time is essential to send communications about transient phenomena in the shortest time possible. For this reason, the AGILE Team developed several real-time analysis pipelines to analyse data and follow-up external science alerts. However, the results obtained by these pipelines are preliminary and must be validated with manual analyses that are the bottleneck of the workflow. To speed up the scientific analysis performed by scientists, the AGILE Team developed the AGILEScience mobile application that, in addition to present to the public the main scientific results obtained by AGILE, offers to the AGILE Team a password-protected section used to perform gamma-ray analysis and visualise results.

We present in this contribution an improved functionality of the AGILEScience mobile application that aims to enable the AGILE Team to execute a full scientific analysis using their mobile devices. 

The AGILEScience application is a mobile software developed for the iOS and Android Operating Systems (representing almost 100% of the mobile market). The application has an interface with a remote server that executes the processes on the computing servers. The users can prepare and submit scientific analyses using the application on their mobile devices. The application has predefined forms to drive the users during the insertion of the required parameters to execute several kinds of analyses. When the analysis is completed, the system sends an email to notify the user that can visualise the results (e.g. plots, tables, and HTML pages) through the application. 
In addition, the App allows the monitoring of the data flow of the satellite and shows the results of different AGILE automated pipelines in a single interface.

This possibility to perform scientific analysis from a mobile phone enables the AGILE researchers to perform fast scientific analyses remotely using their mobile devices to validate the preliminary results obtained with the automated pipelines. The possibility to execute manual analyses directly from the mobile devices significantly reduces the overall reaction time of the AGILE Team for the follow-up of transient phenomena."
X6-001,Ulrich Mbou Sob,Rhodes University,Accelerating the search of optimal radio interferometric gain solution intervals using xarray-ms and dask.,"Solving for gains at longer time and frequency intervals than the data resolution is a well-proven technique for improving signal-to-noise ratio and regularising calibration algorithms. In our previous work, we investigated how different factors, namely, the noise level in the data, the intrinsic variability of the gains, degree of model completeness, and the presence of radio frequency interference, impact the selection of optimal solution intervals during calibration. We suggested a brute force algorithm that requires performing the search separately for each chunk of data, antenna and possible direction in the sky. In this work, we present a fast implementation of the algorithm based on xarray-ms and dask."
X0-015,Javier Moldon,IAA-CSIC,SPSRC: cloud computing in the Spanish prototype of a SKA Regional Centre,"The Square Kilometre Array (SKA) will be the most sensitive radio telescope on Earth. The unprecedented sensitivity of the instrument will help astronomers to address fundamental questions in astrophysics, fundamental physics and astrobiology. The large amounts of data produced by the SKAO telescopes in Australia and South Africa will be distributed to a network of SKA Regional Centres (SRCs) worldwide where astronomers will have access to the data and to computational resources to extract scientific knowledge from the SKA data. Here we provide an update on the development of the Spanish prototype of an SRC (SPSRC), which is providing support to both scientific activities, specially those involving SKA precursors and pathfinders, as well as prototyping activities, developing and testing cloud-based services to enable advanced data access and processing. We will describe the hardware and software of the OpenStack cloud platform and the main services provided to scientists. We will also comment on the type of scientific projects we currently host, the development projects being conducted, and the training activities aiming to prepare the community for the SKA by promoting Open Science practices as a way to enable scientific reproducibility as well as a key tool to address the SKA challenges."
X0-012,David Rodriguez,Space Telescope Science Institute,The SIMPLE Archive,"We present the SIMPLE Archive alongside its database management tool, AstrodbKit2. SIMPLE is an archive of low mass stars, brown dwarfs, and exoplanets driven by community curation and review using GitHub. SIMPLE relies on AstrodbKit2 to convert back and forth from a document-store model of the database, to a more standard relational database that can be used with established packages like SQLAlchemy. In this poster, we present the architecture of the SIMPLE database and how using AstrodbKit2 facilitates a git workflow for reviewing and approving database modifications.

SIMPLE is available at https://github.com/SIMPLE-AstroDB/SIMPLE-db 

AstrodbKit2 is available at https://github.com/dr-rodriguez/AstrodbKit2"
T5-002,Hendrik Heinl,CDS/CNRS,"Astropy, PyVO and the Radio realm","In the past years, VO standards were widely accepted and spread and many
astronomers get more and more familiar with standards and protocols like
Cone Search, SAMP and TAP/ADQL. Being skilled in these in combination with
Astropy and PyVO opens unlimited opportunities to find, to access and to
combine different datasets for further analysis. 

In this tutorial the participants will learn how to use PyVO and ObsTAP
to find services and to explore the data on these services, they will
use Daralink and SODA to perform cutouts on large images, and eventually
use PyVO and Astropy to write a SAMP handler to combine functionality of
TOPCAT and Aladin with PyvO. 
The cutouts will be performed on the Astron data service on data derived
from LOFAR. 
The cutouts will be performed on the Astron data service on LOFAR
derived data. 

We don't expect participants to be experts in above fields after this
tutorial, but to scratch on the surface of how useful these tools are and where to turn if they want to get deeper knowledge. In particular this should
include:

- TAP/ADQL and related special Obscore services
- PyVO for data discovery and data access
- How to read a standard document to develop against this standard
 (SAMP)

The used software will be: 
Python 3.6 (or newer), Astropy, PyVO, Topcat and Aladin. We will provide Python scripts in a github repository."
X4-005,Tracy Chen,Caltech/IPAC-NED,Best Practices for Data Publication in the Astronomical Literature,"We present an overview of best practices for publishing data in astronomy and astrophysics journals. These recommendations are intended as a reference for authors to help prepare and publish data in a way that will better represent and support science results, enable better data sharing, improve reproducibility, and enhance the reusability of data. We highlight here the recommendations that are closely following the Findability, Accessibility, Interoperability, and Reuse (FAIR) standards for publishing, archiving, and accessing astronomical data. We encourage authors, journal editors, referees, and publishers to implement the best practices reviewed here, as well as related recommendations from international astronomical organizations such as the International Astronomical Union (IAU) and International Virtual Observatory Alliance (IVOA) for publication of nomenclature, data, and metadata."
X7-007,Brian Kent,NRAO,Utilizing Open Shading Language and Blender for Data Cube Volume Visualization,"We describe a method of rendering data cubes using the software package Blender and the Open Shading Language. OSL is used by nearly all visual effects and rendering packages as a standard graphics shading language, with syntax similar to C. OSL can be used to design renders within the Blender node compositor and incorporated into data visualization scenarios. We show the workflow including steps of (1) data import, (2) creating the OSL shader, (3) connecting nodes end to end, (4) camera tracking, and (5) rendered output. We apply this workflow to rendering astronomical data cubes."
X0-013,long,Boise State University,Automated Spectroscopic Analysis using Genetic Algorithms,"We developed an automated spectroscopic analysis tool based on Genetic Algorithms (GA) to accelerate spectral fitting with reduced human intervention but improved efficiency and reproducibility. This automation is vital in the era when current and upcoming detectors acquire massive data at rates orders of magnitude greater than current collection rates. We use GA, a robust metaheuristic method to evaluate the optimization problem of fitting and obtain global optimum of parameters from various physics models. We start with a population of temporary solutions consisting of model parameters called chromosomes. We then select part of the best solutions by evaluating their fitness value and random solutions for mixing, i.e., crossover for the next generation of solutions. Next, we apply mutation operators to modify existing solutions by disturbing them by random chance. We also provide several types of selection operators to avoid ill-condition the GA operators may encounter in specific applications. The method has been applied to X-ray spectral data of a starburst galaxy NGC 253 from XMM-Newton reflection grating spectrometer, and compared with direct fitting using Xspec. The fitting considered a complicated physical model that includes thermal emission from the diffuse hot plasma as well as the charge exchange emission due to its interaction with the cold gas, besides the normal components of the bright point sources and the foreground absorption."
X0-014,jhaase,Max-Planck Institute for Extraterrestrial Physics,The SciServer at MPE - Enabling collaboration for eROSITA & HETDEX,"In 2020 a copy of the JHU SciServer was installed at the Max-Planck Computing & Data Facility (MPCDF) for the Institute for Extraterrestrial Physics (MPE).
This local installation of the science platform is to serve as a collaboration tool for the eROSITA and HETDEX projects, 
allowing astronomers from both international collaborations to work on their data in one place in a safe. yet flexible manner.
This Poster gives an overview over the projects, the SciServer system setup and the choices made along the way."
X1-012,Iryna Vavilova,"Main Astronomical Observatory, National Academy of Sciences of Ukraine",Machine Learning of Galaxy Classification by their Images and Photometry,"We present two approaches for classification of 316,031 galaxies from the SDSS at z<0.1 with machine learning. Using photometry parameters of galaxies and human labeling, Naive Bayes, Logistic Regression, Support Vector Machine, Random Forest, and k-Nearest Neighbors we obtained that Support Vector Machine gives the highest accuracy for the binary galaxy morphological classification (96.1 % for early type galaxies, 96.9% for late type galaxies). Using CNNs as a model for the image-based inference of detailed morphology we attained 93% accuracy on average to classify these galaxies for five visual classes (completely rounded, rounded in-between, smooth cigar-shaped, edge-on, and spiral) and 34 morphological classes by their peculiarities. We obtained that CNNs with adversarial validation and adversarial image data augmentation improves classification of smaller and fainter SDSS galaxies with m_{r} <17.7. We discuss labeling bias and problem points of both classification approaches in context of the influence of various galaxy parameters on the machine learning accuracy."
X7-008,Mark Taylor,University of Bristol,"Taplint, the TAP Service Validator","TAP, the Table Access Protocol, is a Virtual Observatory standard allowing client software to interact with remote database services in a standardised way, including acquiring rich metadata and submitting simple or complex queries in an SQL-like language. It underlies much current access to astronomy data archives, providing very powerful query capabilities, and is a VO success story. The protocol stack involved however is quite complex, involving a dozen or so separate IVOA documents, and implementors face many opportunities to make mistakes.

Taplint, part of the STILTS package, is a suite of tests intended to help TAP implementors check that a TAP service is behaving in compliance with the various applicable standards. We present here an overview of its capabilities and usage."
X3-018,Giuseppe Tudisco,INAF - Osservatorio Astrofisico di Catania,ViaLactea: a distributed Visual Analytic system for exploring our Galactic ecosystem,"Space missions and ground-based facilities collect increasingly huge amounts of data that demand novel approaches to data processing, storage, visualization and analysis. Next-generation facilities, such as the Square Kilometre Array (SKA), are going to increase the volume of data at a rate higher than the ability to analyze them. New approaches combining visualization and data processing are necessary to enable astronomers to analyze astronomical data and extract meaningful knowledge. We present ViaLactea, an ecosystem that offers the Astrophysics and Planetary communities highly interactive visual analytic interfaces enabling effective exploitation of multi-wavelength observations of the Milky Way Galactic Plane, ranging from the near-infrared to the radio spectrum. We showcase a desktop application, and further present interfaces that include collaborative web solutions for multi-user support underpinned by efficient remote server CPU and GPU rendering, and support of mobile and desktop devices. All underlying data is managed by a dedicated data service, namely the ViaLactea Knowledge Base, that provides object catalogs and Spectral Energy Distribution model outputs to carry out correlation analysis workflows for studying the star formation process in our Galaxy. ViaLactea strongly promotes FAIR data and Open Science practices and is integrated within the European Open Science Cloud (EOSC)."
X1-013,Alejandro Barrientos,Universidad Tecnica Federico Santa Maria / Joint ALMA Observatory,"Prediction of molecular parameters from astronomical emission lines, using Neural Networks","Molecular astronomy is a field that is blooming in the era of large observatories such as the Atacama Large Millimeter/submillimeter Array (ALMA). With modern, sensitive, and high spectral resolution radio telescopes like ALMA and the Square Kilometer Array, the size of the data cubes is rapidly escalating, generating a need for powerful automatic analysis tools. This work explores the ability to perform predictions of molecular parameters, such as excitation temperature (Tex) and column density (log(N)) from astronomical spectral lines by the use of neural networks. We used as test cases the spectra of CO, HCO+, SiO and CH3CN between 80 and 400 GHz. Training spectra were generated with MADCUBA, a state-of-the-art spectral analysis tool. Our algorithm was designed to allow the generation of predictions for multiple molecules in parallel, in a way that is scalable, and presents a linear speedup. Using neural networks, we can predict the column density and excitation temperature of these molecules with a mean absolute error of 8.5% for CO, 4.1% for HCO+, 1.5% for SiO and 1.6% for CH3CN. The prediction accuracy depends on the noise level, line saturation, and number of transitions. We performed predictions upon real ALMA data. The values predicted by our neural network for this real data differ by 13% from the MADCUBA values on average. 
Current limitations of our tool include not considering line width, source size, multiple velocity components, and line blending."
X9-008,Nicola Fulvio Calabria,INAF - Osservatorio Astronomico di Trieste - IA2 group,Exposing astronomical data with VOSSIA 2.0: a modular and customizable VO-compliant multi-protocol interface,"Exposing astronomical datasets with a standardized interface can be a real challenge. From one side the International Virtual Observatory Alliance (IVOA) defines standards in form of recommendations for protocols and output formats, on the other side the heterogeneous nature of datasets makes the use of a single tool for exposure problematic. VOSSIA 2.0 aims at introducing a flexible customization system to build services with custom IVOA-like protocols, of which the official ones are meant to be a predefined subset, at configuration level. Here are presented the main features of VOSSIA 2.0, its modular architecture and the basics of its configuration system, finally our perspectives and plans for its release."
X4-006,Arianna Bartolomei,"University of Camerino, University of Perugia, INFN Perugia, AHEAD 2020, ESCAPE EU",Localization of Electromagnetic Transient Candidates: a new Python plug-in for Aladin,"With the urgent request of efficient updates in astronomical facilities and techniques, in order to optimize GW events' analysis, we found interesting to extend functionality of the Aladin software.
The purpose behind our request is to introduce a new Python plug-in to the astronomical community. \\Our code allows anyone, from the expert researcher to the random user, maybe keen on astrophysics, to immediately receive information about the probabilities of having an EM transient in a given pixel of any loadable on Aladin skymap, just by clicking on it. 
The algorithm has been developed in the context of the AHEAD and ESCAPE EU projects.
Future improvements, projects and incoming versions of this plug-in will be discussed as well."
X1-014,RozanskiTomasz,"Astronomical Institute, University of Wrocław",Emission stellar spectra normalisation using SUPPNet,"Spectrum normalisation is an important and demanding task which is a necessary step of most stellar spectra analysis. To automate this step, we developed a deep neural network that is well suited for this task called SUPPNet (availible [on-line](https://git.io/JqJhf)). Here we present the method, latest advances in applying it to emission spectra and discuss normalisation uncertainties estimation."
X4-007,gilles Landais,CDS,Building workflows for FAIR astronomical catalogues,"Documented workflows are an important aspect of CDS operations, and are the basis for the CoreTrustSeal certification of the VizieR catalogue service. The worklflow processes include metadata assignment in conformance with the standards and the needs of the astronomy research community. Among the standards, the Virtual Observatory promotes data models and access protocols to provide reusable data. In parallel, other standards and concepts are emerging with the rise of open data, for example the widespread use of DOIs. The FAIR principles and the increasing importance of open data for science, overlap and complete the IVOA capabilities.
While IVOA standards enable a very high level of interoperability allowing data mining, workflows and software usage, the DOI enables the connection to a network of references resources well adapted for citation. We will describe FAIR-workflows developed in the VizieR catalogue service of the CDS and present how the data benefit from IVOA standards and DOIs."
X4-008,Robert Butora,"INAF, Osservatorio Astronomico di Trieste",Interoperable standardisation of the VLKB dataset access services,"The VLKB (Via Lactea Knowledge Base) consists of a set of
heterogeneous collection of source catalogs
(compact and diffuse), images and radio observational data cubes,
including interface services for discovery and access.
These latter ones allow positional search combined to spectral axes filtering and
other constraints, and direct cut or mosaicking of the original datasets.
The VLKB was initially built within the VIALACTEA EU-FP7 funded program
and is now used and maintained within other EU funded programs (NEANIAS,
ECOGAL), national projects and infrastructures (INAF CIRASA PRIN and
INAF IA2 data center).

A TAP service provides access to the catalog part of the database
while dataset collections are available through a discovery interface
to identify the wanted cubes and images,
and two services: one devoted to cutting the images or cubes based on
positional or spectral axis bounds and another merging adjacent datasets
whether the positional boundaries overlap multiple of them.

This contribution focuses on the datasets access, cutout and merge services,
originally presented through proprietary interfaces and now under
refurbishment using standardised interfaces levereging IVOA protocols and
other technology standards.

The discovery phase (VLKB-search) was fully replaced with SIAP-2.0 protocol
implementation developed in IA2 and called VOSSIA. Elementary operation
in discovery is calculation of overlap of two regions on the sky - that of
searched area and that of area covered by FITS-file. While original
proprietary implementation use AST library to compute the overlap, the VOSSIA
takes advantage of ""pgSphere"" - an extension to PostgreSQL relational database engine
with the ability to handle geometry types.
To support these database operations, the data in internal tables for of the
original services were mapped to the IVOA ObsCore data model. Each entry represents
one HDU of a FITS-file in VLKB.

The data-access solution comes in two forms: creation of sub-images to save
bandwidth in download (VLKB-cutout) and de-mosaicking (VLKB-merge) when discovery
phase yields sub-images stored in FITS-file representing neighbouring areas on
the sky. Unlike VLKB-search, these two services preserve the engine implementations,
but adopt VO-compliant interfaces.

VLKB-cutout's proprietary interface is replaced with SODA. Due to relatively low
response times only synchronous interfaces were implemented. Also, the
VLKB is specific to Galaxy, coordinate transformations are necessary to adopt
SODA interfaces.

VLKB-merging (demosaicing) service is build on Montage software suite.
Algorithms, when applied to VLKB-data represent complex computations with
response times too long for synchronous requests.
As a solution, we run demosaicing ""behind"" the UWS specified job model.

Additionally, some of the VLKB-data is considered proprietary and so its access
need to be restricted to authorized users only. This required extensions to internal
tables (ObsCore). The granularity of this restriction is one HDU: hence
the need to extend the internal tables. The VLKB services suopport the
widely used OAuth2/OIDC protocols for authorization."
X9-010,Travis Stenborg,University of Sydney,Bulirsch-Stoer Instability in ORSA with Java Plotly Visualisation,"ORSA is celestial mechanics software designed for numerical integration of the motion of planets, comets, asteroids and related bodies. ORSA is available both as a legacy GUI-based application, and as a modern numerical library. Validation of the legacy version's integrators (leapfrog, Runge-Kutta, Bulirsch-Stoer, Everhart's 15th order scheme) against analytical solutions revealed Bulirsch-Stoer instability. A repeatable test case which demonstrates the instability is described, then visualised from Java with the Plotly graphical library. This work was aimed at a) guiding best use of legacy ORSA, which remains in demand, by highlighting the Bulirsch-Stoer issue and b) providing an example of Java / Plotly integration that can be extended to other research visualisations."
X7-009,Manuel Parra,Instituto de Astrofísica de Andalucía (IAA-CSIC),"Asymmetric distribution of data products from WALLABY, an SKA precursor neutral hydrogen survey","The Widefield ASKAP L-band Legacy All-sky Blind surveY (WALLABY) is a neutral hydrogen survey (HI) that is running on the Australian SKA Pathfinder (ASKAP), a precursor telescope for the Square Kilometre Array (SKA). The goal of WALLABY is to use ASKAP's powerful wide-field phased array feed technology to observe three quarters of the entire sky at the 21 cm neutral hydrogen line with an angular resolution of 30 arcseconds. This is expected to detect half a million galaxies in the local universe, producing about 75 PB of raw data each year. Post-processing activities at the Australian SKA Regional Centre (AusSRC), Canadian Initiative for Radio Astronomy Data Analysis (CIRADA) and Spanish SKA Regional Centre prototype (SPSRC) will then produce publicly available advanced data products in the form of source catalogues, kinematic models and image cutouts, respectively. These advanced data products will be generated locally at each site and distributed across the network. This scenario will require the replication and synchronisation of database tables across all sites where a multi-site data repository environment will be essential for efficient distribution management of the access, location and delivery of data. Over the course of the full survey we expect to replicate data up to 10 MB per source detection, which could imply an ingestion of tens of GB to be consolidated in the other locations in real-time or near real time. An asymmetric replication model between the cooperative databases will be vital for experimentation on data products distribution across the network, where locations could be either sources of data products, or targets to replicate those products. Here, we explore the use of an asymmetric database replication model and strategy, using PostgreSQL as the engine and Bucardo as the asynchronous replication service to enable robust multi-source pools operations with data products from WALLABY. Consequently, this work would serve to evaluate this type of data distribution solution across globally distributed sites. Furthermore, a set of benchmarks have been developed to confirm that the deployed model is sufficient for future scalability and remote collaboration needs."
X0-016,Fenja Kollasch,HITS gGmbH,UltraPINK - New possibilities to explore Self-Organizing Kohonen Maps,"Astronomical data comes in various types, shapes, and formats. It remains
a challenging task to display and process the data correctly, as well as finding
points of interest. Frameworks like Parallelized Flipping-Invariant Kohonen
Maps (PINK) can help separating the wheat from the chaff. An underlying
neural network learns common shapes appearing in the data set. The result is
a compact representation of these shapes that can be analyzed furthermore.

During past venues, we presented UltraPINK, a web application helping
with the mentioned further analysis. With UltraPINK, researchers can train,
inspect, and explore self-organizing maps, whereby the toolbox of interaction
possibilities grows continually. The latest version includes responsive design to
allow the usage on various devices, flexible training forms to create individual
cartesian or hexagonal Kohonen maps, as well as an interface to Aladin Lite
and the option to compare spatially close objects.

Key feature of UltraPINK is the consideration of versality in astronomical data. By keeping the operations as abstract as possible and using design
patterns meant for abstract usage, we ensure that data is compatible with UltraPINK, regardless of its type, formatting, or origin.
Future work on the application will keep extending the catalogue of exploration tools and the interfaces towards other established applications to process
astronomical data. Ultimatively, we aim towards a solid infrastructure for data
analysis in astronomy."
X2-003,Salvatore Savarese,INAF Osservatorio Astronomico di Capodimonte,Software solutions for numerical modeling of wide-field telescopes,"This paper presents an integrated modeling software to analyze the PSF of wide-field telescopes affected by misalignments. Even relatively small misalignments in the optical system of a telescope can significantly deteriorate the image quality by introducing large aberrations. In particular, wide-field telescopes are critically affected by these errors, insomuch that usually a closed-loop active optics system is adopted for a continuous correction, rather than for sporadic alignment procedures. Typically, a ray-tracing software such as Zemax OpticStudio is employed to accurately analyze the system during the optical design. However, an analytical model of the optical system is preferable when the PSF of the telescope must be reconstructed quickly for algorithmic purposes. Here the analytical model is derived through a hybrid approach and developed in a custom software package, designed to be general and flexible in order to be tailored to different optical configurations. First, leveraging on the Zemax OpticStudio API, the ray-tracing software is integrated into a Matlab pipeline. This allows to perform a statistical analysis by automatically simulating the system response in a variety of misaligned working conditions. Then, the resulting dataset is employed to populate a database of parameters describing the model."
X4-009,Elisa Cartechini,"University of Camerino, University of Perugia, INFN Perugia, AHEAD 2020, ESCAPE EU",Using galaxy catalogues to localise gravitational-wave sources: a new Virtual Observatory plug-in to esteem their completeness,"In this poster we discuss the development of a new Python plug-in thought to contribute to the ongoing request of efficient tools for analysis in the context of the multi-messenger with gravitational 
wave. When searching for host galaxies of gravitational-wave sources, it is important to estimate the completeness of the galaxy catalogue used for the research.
Our plug-in will allow any user who is visualizing a GW sky localization to immediately have an estimate of the completeness of a chosen galaxy catalogue in the interested region. Moreover the 
plug-in will calculate the intersection areas between the gravitational-wave sky localization and the high Galactic dust extinction regions.
The plugin is based on mocpy module and is able to interact with Aladin Desktop via SAMP."
X6-003,Nancy Wolk,Smithsonian Astrophysical Observatory,The X-ray Galactic Center: 2 Decades of Image Releases,"ASA's Chandra X-ray Observatory has been observing the X-ray Universe for over two decades. One familiar target is the center of the Milky Way galaxy. From the earliest images to a more recent 64-day long compilation, Sagittarius A* and the broader Galactic Center have played a large role in Chandra's public release materials and garnered significant public attention. In addition to deep X-ray images, multiwavelength composites, virtual reality simulations, and even data sonifications have been utilized to bring people closer to the center of our own Milky Way and help assimilate Chandra's unique views. In this poster, Sagittarius A* and the Galactic Center are used as a case study to review how we have presented Chandra data to the public over time."
X3-019,Lexy Andati,"Centre for Radio Astronomy Techniques and Technology, Rhodes Univeristy",PolarVis: Towards Web-based Polarimetric Analysis,"Astronomers performing polarimetric analysis on astronomical images often have to manually identify locations on their objects of interest, such as galaxies, which exhibit the influence of magnetic forces due to interaction with their environments or inherent processes. These locations are known as Lines of Sight (LoS). Analysing the various lines of sight can provide insight into the electromagnetic nature of the astrophysical object in question and its surroundings. For each LoS, astronomers generate diagnostic plots to map out the variation of the corresponding electromagnetic field, such as those of fractional polarisation and Faraday spectra. However, associating the different LoS diagnostic plots to their positions on an astronomical image requires alternating between the plots and the images. As a result, determining whether the location of the LoS influences its magnetic field variation by analysing its diagnostic plots becomes arduous due to the absence of a direct way of linking the two. PolarVis is an effort towards allowing an almost instant view of the interactive diagnostic plots corresponding to a given line of sight at the click of a button on that line of sight on the image, using an interactive web-based FITS viewer -JS9."
X0-017,JuanBC,"IATE-OAC-CONICET, CIFASIS-UNR-CONICET, CONAE",Being nice to the server: Wrapping a REST API for a cosmological distance/velocity calculator with Python,"We present a Python client for the Cosmicflows Galaxy Distance-Velocity Calculator CF3 with a retry and cache system.
We describe the technologies and the engineering processes involved in the task of guaranteeing correct behavior and minimal stress load in the main CF3 server.
We also address Quality Assurance code standards and availability of the code."
X0-017,Martin Beroiz,California Institute of Technology,Being nice to the server: Wrapping a REST API for a cosmological distance/velocity calculator with Python,"We present a Python client for the Cosmicflows Galaxy Distance-Velocity Calculator CF3 with a retry and cache system.
We describe the technologies and the engineering processes involved in the task of guaranteeing correct behavior and minimal stress load in the main CF3 server.
We also address Quality Assurance code standards and availability of the code."
X6-004,Landman Bester,South African Radio Astronomy Observatory and Rhodes University,Tidying after cleaning,"The standard deconvolution algorithm used in radio astronomy, i.e. CLEAN, suffers from a number of drawbacks viz. it performs poorly on naturally weighted data, requires negative flux to reach the noise floor of the observation and does not represent extended sources faithfully. However, compared to more sophisticated deconvolution algorithms (eg. deconvolution based on sparsity promoting priors), it is remarkably fast and robust against calibration artefacts and/or unknown systematics in the data. Hence we introduce pfb-clean: a distributed python package that leverages the preconditioned forward-backward algorithmic structure to maintain robustness without any of the above mentioned drawbacks."
X0-018,Marie Terrell,Center for Astrophysics | Harvard & Smithsonian,Flexible Workflow Definitions for Reproducibility in Complex Systems,"In the ever evolving software landscape, it is important to maintain an environment for development that is consistent with production testing. Updates to a complex system that require multiple interrelated dependencies can present a challenge for reproducibility. Flexible definitions can be implemented to augment the existing workflow to allow for both a normal development cycle and testing of upgrades through the same framework. With the Chandra Data Analysis system CIAO as an example this paper will examine how implementing flexible workflow definitions in GitLab can allow for more fine control, decreased time for dependency updates, and reproducibility in complex systems."
X1-015,Jiri Nadvornik,Czech Technical University in Prague,HDF5 parallelization for Hierarchical Semi-Sparse data cubes,"Big Data is not only about big volumes but also a higher number of dimensions within the data. For every observed astronomical object, we usually have multiple observations in time, in different wavelengths, polarization, or even different instrument types. Intuitively, taking all of the relevant information into account will produce higher quality results for classification or clustering algorithms, rather than just focusing on a single aspect of the object. Most often we are talking about spectroscopic and photometric observations which can be combined into spectral data cubes. With the Hierarchical Semi-Sparse data cubes (HiSS cubes) engine we combine spectral and imaging data within the HDF5 format for efficient use within machine learning algorithms. The HiSS cube ensures this efficiency by implementing an indexing mechanism within the HDF5 that also takes advantage of the native chunking feature. Since the preprocessing that rescales the spectral and photometry measurements to be directly comparable takes significant time it needs to be parallelized and also takes advantage of the native HDF5 parallel IO feature. This poster focuses on the parallel performance of the Python version (h5py) of HDF5-based solution in construction of the HiSS cube."
X2-004,Peter Teuben,University of Maryland,The LMT Single Dish Spectral Line Toolkit,"With the goal of adding Science Ready Data Products to the archive of
the Large Millimeter Telescope (LMT), we have developed a toolkit that
allows fully interactive as well as automated pipeline processing of
LMT single dish spectra. The data products include automatic source
detection and spectral line detection using the ALMA Data Mining
Toolkit (ADMIT). Adopting SDFITS as the interchange format, we aim
that other observatories can use our toolkit and that LMT data can be
analyzed by other packages. Interoperability tests are planned for
this. We can produce Quick-Look results within 15 minutes after the
observation has ended for an on-the-fly map, and much faster for
pointed observations."
